x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.000732,-0.039307,-1.031738,0.305176,-0.534058,0.030518,concrete
-0.004883,0.009521,-0.888916,1.525879,0.50354,0.946045,concrete
0.039307,-0.094727,-1.0896,0.854492,2.01416,2.01416,concrete
-0.124512,-0.057861,-1.052979,1.51062,1.617432,3.433227,concrete
-0.046631,0.014648,-1.005859,1.251221,-0.350952,3.40271,concrete
-0.032715,-0.045898,-0.96582,2.059937,-0.427246,2.731323,concrete
0.10083,-0.012695,-1.075928,1.00708,0.808716,2.853393,concrete
-0.062988,-0.065918,-0.96582,0.061035,2.5177,3.02124,concrete
-0.180908,-0.025391,-1.039063,-0.473022,0.320435,2.838135,concrete
0.01416,-0.034912,-0.978027,0.823975,-1.63269,1.480102,concrete
0.042725,-0.077393,-0.944824,1.281738,-0.778198,1.083374,concrete
-0.070801,-0.040283,-1.042969,0.442505,-0.305176,1.098633,concrete
-0.014893,0.020508,-0.745605,0.457764,-2.166748,0.930786,concrete
0.030029,-0.059082,-1.163818,0.50354,-3.341675,2.029419,concrete
-0.005859,0.02417,-1.162354,4.119873,-0.534058,2.944946,concrete
0.107422,-0.041992,-1.060547,-0.137329,0.686645,2.029419,concrete
-0.095459,-0.000732,-0.710205,-0.671387,-0.320435,3.814697,concrete
-0.012207,-0.019043,-1.08667,3.723144,-0.12207,4.806519,concrete
0.012451,-0.151855,-1.265137,1.419067,0.335693,2.685547,concrete
-0.057129,-0.000244,-0.932129,0.305176,0.62561,2.593994,concrete
-0.054443,-0.015381,-0.947754,0.38147,0.061035,2.929687,concrete
-0.032959,-0.071777,-1.009521,0.076294,-0.213623,1.708984,concrete
-0.084229,-0.052979,-1.001221,0.305176,-0.778198,0.732422,concrete
0.038086,-0.012939,-1.019531,-0.534058,-1.785278,0.259399,concrete
0.04834,-0.102295,-1.008301,1.586914,-0.473022,-0.701904,concrete
0.009277,-0.06543,-0.980469,0.442505,-0.183105,-1.51062,concrete
-0.011475,-0.117432,-0.925781,1.449585,0.320435,-0.762939,concrete
0.00293,-0.010986,-0.945068,2.975464,1.419067,-0.152588,concrete
-0.002197,-0.084473,-1.151611,2.822876,2.609253,0.610352,concrete
-0.102783,-0.013184,-0.987305,1.556396,1.89209,1.022339,concrete
-0.015137,0.050537,-0.969482,1.281738,0.930786,-1.205444,concrete
0.106201,-0.095459,-1.095459,1.525879,1.052856,-2.151489,concrete
-0.048584,-0.05957,-0.941162,0.488281,1.525879,-0.427246,concrete
-0.123779,-0.042236,-0.983643,1.220703,0.305176,-0.473022,concrete
0.038574,-0.064941,-1.070313,2.548218,0.076294,-0.930786,concrete
0.010986,-0.022461,-1.052734,1.647949,0.839233,-1.342773,concrete
-0.022705,-0.016846,-0.929443,0.366211,0.045776,-0.900268,concrete
-0.017822,-0.032715,-1.032471,0.900268,0.228882,-0.015259,concrete
-0.023193,-0.034912,-0.988525,0.38147,0.411987,-0.411987,concrete
-0.039307,-0.043945,-1.004395,-0.411987,-0.335693,-0.198364,concrete
0.013428,-0.131104,-1.05835,1.266479,0.244141,-0.198364,concrete
0.038086,-0.089111,-1.041016,0.686645,0.793457,-0.350952,concrete
-0.048584,-0.074951,-0.956299,0.839233,0.411987,-0.183105,concrete
0.020996,-0.182373,-0.895264,2.777099,0.488281,-2.120972,concrete
0.029297,-0.096436,-0.810059,5.493164,0.991821,-3.692627,concrete
-0.049316,0.126221,-1.156006,6.988525,2.120972,-2.868652,concrete
-0.028076,0.082031,-1.237061,-0.106812,2.13623,-2.929687,concrete
0.032715,-0.117188,-0.829834,-2.655029,3.173828,-0.915527,concrete
-0.138916,-0.213379,-1.056152,-1.785278,2.532959,2.243042,concrete
-0.127686,-0.144287,-1.031494,2.502441,0.12207,-0.930786,concrete
0.189453,0.01123,-1.00293,4.074097,-1.861572,-3.189087,concrete
